sample_id,row,recall,X,X_pred,rul
5,40,0.8021782366086639,0.197821763391336,0.1983017861139904,3.6699
5,41,0.8021782366086639,0.197821763391336,0.2010540357809604,3.695925
5,42,0.7985437171464889,0.2014562828535111,0.2029777559821806,3.220275
5,43,0.7985437171464889,0.2014562828535111,0.2052622525083954,3.3164
5,44,0.7985437171464889,0.2014562828535111,0.2068946483330927,3.4088
5,45,0.7985437171464889,0.2014562828535111,0.2081270307962954,3.4131
5,46,0.7967223710931246,0.2032776289068754,0.2091090987018007,3.215425
5,47,0.7933089836214561,0.2066910163785439,0.2103722329902703,2.767875
5,48,0.7921793172213426,0.2078206827786574,0.2121898442601623,2.72
5,49,0.7915139578453996,0.2084860421546004,0.2137858069650235,2.628875
5,50,0.7915139578453996,0.2084860421546004,0.215127225505136,2.67735
5,51,0.7893827155826653,0.2106172844173347,0.2161418802517507,2.42575
5,52,0.7816793389053628,0.2183206610946372,0.2174787940832166,1.557325
5,53,0.7802900125794842,0.2197099874205158,0.2204081228224663,1.446175
5,54,0.7802900125794842,0.2197099874205158,0.2227495651426747,1.4046
5,55,0.7786401980783951,0.2213598019216048,0.2243722582414364,0.0
5,56,0.775411358734464,0.224588641265536,0.2259600786451696,0.0
